date,1. open,2. high,3. low,4. close,5. volume
2021-03-19 20:00:00,289.5,289.5001,289.42,289.4999,2499.0
2021-03-19 19:55:00,289.6,289.6,289.6,289.6,940.0
2021-03-19 19:50:00,289.8,289.8,289.51,289.51,2427.0
2021-03-19 19:35:00,289.5,289.5,289.5,289.5,300.0
2021-03-19 19:30:00,289.5,289.5,289.5,289.5,648.0
2021-03-19 19:15:00,289.77,289.77,289.55,289.55,281.0
2021-03-19 19:10:00,289.77,289.77,289.77,289.77,666.0
2021-03-19 19:05:00,289.75,289.77,289.75,289.77,5848.0
2021-03-19 19:00:00,289.71,289.75,289.6,289.7,2144.0
2021-03-19 18:55:00,289.71,289.71,289.71,289.71,699.0
2021-03-19 18:50:00,289.75,289.77,289.6,289.6,2658.0
2021-03-19 18:35:00,289.8999,289.91,289.89,289.91,1996.0
2021-03-19 18:30:00,289.8,289.8,289.8,289.8,133.0
2021-03-19 18:25:00,289.54,289.54,289.54,289.54,202.0
2021-03-19 18:20:00,289.8,289.8,289.42,289.42,1322.0
2021-03-19 18:10:00,289.9,289.9,289.83,289.83,531.0
2021-03-19 18:00:00,290.0,290.0,290.0,290.0,239.0
2021-03-19 17:55:00,290.1,290.11,290.1,290.11,1470.0
2021-03-19 17:50:00,289.93,290.05,289.9,290.05,2026.0
2021-03-19 17:45:00,289.92,289.92,289.92,289.92,349.0
2021-03-19 17:40:00,289.9,290.11,289.9,290.11,23837.0
2021-03-19 17:35:00,289.91,290.0,289.91,290.0,370.0
2021-03-19 17:25:00,290.09,290.09,290.09,290.09,213.0
2021-03-19 17:10:00,290.0,290.09,290.0,290.09,512.0
2021-03-19 17:05:00,290.04,290.11,289.99,289.99,5294.0
2021-03-19 17:00:00,289.9,289.95,289.9,289.95,1523.0
2021-03-19 16:55:00,290.03,290.04,289.9,289.9501,1934.0
2021-03-19 16:50:00,290.0,290.04,289.95,289.95,4131.0
2021-03-19 16:45:00,290.11,290.11,290.0,290.0,3627.0
2021-03-19 16:40:00,290.0,290.0,290.0,290.0,514.0
2021-03-19 16:35:00,289.97,290.11,289.97,290.04,203626.0
2021-03-19 16:30:00,289.99,290.0,289.92,290.0,5303.0
2021-03-19 16:25:00,289.97,290.0,289.95,289.95,4193.0
2021-03-19 16:20:00,290.0,290.0,289.92,289.95,1988.0
2021-03-19 16:15:00,289.95,289.96,289.93,289.96,2577.0
2021-03-19 16:10:00,290.11,290.11,289.83,289.93,793689.0
2021-03-19 16:05:00,290.11,290.11,290.0,290.11,497540.0
2021-03-19 16:00:00,290.37,290.85,289.64,290.06,1800809.0
2021-03-19 15:55:00,289.07,290.6,288.92,290.4,932952.0
2021-03-19 15:50:00,289.49,289.89,288.65,289.11,499012.0
2021-03-19 15:45:00,289.43,289.64,288.93,289.505,499032.0
2021-03-19 15:40:00,289.49,289.59,289.31,289.46,251752.0
2021-03-19 15:35:00,289.68,289.77,289.19,289.495,238938.0
2021-03-19 15:30:00,289.51,290.0,289.4101,289.66,226500.0
2021-03-19 15:25:00,290.15,290.21,289.16,289.48,351400.0
2021-03-19 15:20:00,289.975,290.39,289.94,290.14,214825.0
2021-03-19 15:15:00,290.25,290.58,289.9501,289.97,419258.0
2021-03-19 15:10:00,290.485,290.7099,290.26,290.27,192426.0
2021-03-19 15:05:00,291.39,291.5284,290.38,290.49,217971.0
2021-03-19 15:00:00,290.72,291.61,290.59,291.415,254223.0
2021-03-19 14:55:00,290.515,291.01,290.35,290.71,254182.0
2021-03-19 14:50:00,290.365,290.58,290.085,290.53,209879.0
2021-03-19 14:45:00,290.17,290.44,289.96,290.37,177148.0
2021-03-19 14:40:00,290.53,290.54,290.045,290.2,196538.0
2021-03-19 14:35:00,289.795,290.669,289.61,290.5418,285526.0
2021-03-19 14:30:00,289.23,290.0,289.2,289.7761,182127.0
2021-03-19 14:25:00,289.42,289.54,288.83,289.23,266198.0
2021-03-19 14:20:00,290.12,290.13,289.12,289.405,229008.0
2021-03-19 14:15:00,289.74,290.31,289.67,290.11,174201.0
2021-03-19 14:10:00,290.1701,290.72,289.725,289.75,242603.0
2021-03-19 14:05:00,289.92,290.28,289.49,290.23,228019.0
2021-03-19 14:00:00,290.57,290.59,289.67,289.92,279895.0
2021-03-19 13:55:00,291.27,291.45,290.38,290.565,352052.0
2021-03-19 13:50:00,289.79,291.35,289.79,291.29,352179.0
2021-03-19 13:45:00,289.67,289.9199,289.11,289.78,496874.0
2021-03-19 13:40:00,290.56,290.68,288.95,289.68,593917.0
2021-03-19 13:35:00,290.685,291.1,290.3023,290.46,202720.0
2021-03-19 13:30:00,290.945,291.14,290.4112,290.685,190177.0
2021-03-19 13:25:00,290.34,290.99,290.34,290.945,217172.0
2021-03-19 13:20:00,290.41,290.49,290.02,290.3499,160262.0
2021-03-19 13:15:00,289.75,290.44,289.68,290.42,176162.0
2021-03-19 13:10:00,289.74,289.9,289.54,289.78,219912.0
2021-03-19 13:05:00,290.27,290.54,289.63,289.725,341850.0
2021-03-19 13:00:00,290.075,290.74,289.945,290.24,287881.0
2021-03-19 12:55:00,290.57,290.78,289.95,290.085,260888.0
2021-03-19 12:50:00,290.43,290.59,290.1,290.569,259622.0
2021-03-19 12:45:00,290.43,290.739,290.31,290.405,206993.0
2021-03-19 12:40:00,290.66,290.9,290.31,290.3993,244226.0
2021-03-19 12:35:00,291.29,291.5033,290.52,290.68,297056.0
2021-03-19 12:30:00,291.675,291.73,290.8,291.32,298350.0
2021-03-19 12:25:00,292.34,292.8,291.46,291.67,503373.0
2021-03-19 12:20:00,292.35,292.5,291.9,292.34,486340.0
2021-03-19 12:15:00,291.51,292.46,291.28,292.325,495020.0
2021-03-19 12:10:00,291.78,291.98,291.44,291.53,303414.0
2021-03-19 12:05:00,290.97,291.83,290.97,291.79,271331.0
2021-03-19 12:00:00,291.18,291.45,290.9,290.96,199014.0
2021-03-19 11:55:00,290.55,291.23,290.2,291.15,179592.0
2021-03-19 11:50:00,290.21,290.7762,290.14,290.575,167827.0
2021-03-19 11:45:00,290.21,290.54,289.84,290.2,184571.0
2021-03-19 11:40:00,289.96,290.39,289.91,290.186,258490.0
2021-03-19 11:35:00,290.77,291.069,289.51,289.9001,328467.0
2021-03-19 11:30:00,290.32,290.86,289.81,290.83,318603.0
2021-03-19 11:25:00,290.85,291.4,290.29,290.3351,400087.0
2021-03-19 11:20:00,291.07,291.59,290.6315,290.85,416089.0
2021-03-19 11:15:00,291.1,291.49,290.84,291.08,376275.0
2021-03-19 11:10:00,290.49,291.71,290.4,291.05,506086.0
2021-03-19 11:05:00,290.53,290.75,289.9,290.53,405887.0
2021-03-19 11:00:00,290.53,290.91,290.17,290.5081,489627.0
2021-03-19 10:55:00,290.3541,291.34,290.34,290.461,449965.0
2021-03-19 10:50:00,289.85,291.5,289.74,290.37,716097.0
2021-03-19 10:45:00,290.38,290.39,289.61,289.88,643765.0
2021-03-19 10:40:00,289.15,290.43,289.15,290.39,862019.0
2021-03-19 10:35:00,288.36,289.48,288.34,289.185,536204.0
2021-03-19 10:30:00,288.84,289.5,288.2,288.3474,628774.0
2021-03-19 10:25:00,288.3,289.2,288.0506,288.845,814849.0
2021-03-19 10:20:00,287.59,288.45,287.13,288.28,896537.0
2021-03-19 10:15:00,285.99,287.77,285.6501,287.61,905821.0
2021-03-19 10:10:00,285.01,286.0,284.94,285.96,511514.0
2021-03-19 10:05:00,286.13,286.23,285.0,285.058,481211.0
2021-03-19 10:00:00,285.65,286.53,285.051,286.12,594686.0
2021-03-19 09:55:00,284.3099,286.21,284.205,285.6986,550800.0
2021-03-19 09:50:00,283.125,285.6894,282.61,284.27,625795.0
2021-03-19 09:45:00,284.77,284.96,282.14,283.0999,553567.0
2021-03-19 09:40:00,283.77,284.83,283.45,284.73,723679.0
2021-03-19 09:35:00,281.22,284.69,281.195,283.75,2623517.0
2021-03-19 09:30:00,281.62,282.87,281.22,281.22,59904.0
2021-03-19 09:25:00,281.85,282.25,281.75,281.75,7085.0
2021-03-19 09:20:00,281.39,281.99,281.39,281.99,16293.0
2021-03-19 09:15:00,282.01,282.19,281.23,281.23,14884.0
2021-03-19 09:10:00,281.87,282.24,281.6,282.24,20609.0
2021-03-19 09:05:00,282.04,282.04,279.69,281.53,55660.0
2021-03-19 09:00:00,281.6,282.28,281.5,282.2,11836.0
2021-03-19 08:55:00,281.4,281.71,281.4,281.69,7114.0
2021-03-19 08:50:00,281.5,281.5,281.31,281.31,2832.0
2021-03-19 08:45:00,281.68,281.69,281.5,281.55,2032.0
2021-03-19 08:40:00,281.23,281.68,281.23,281.49,5063.0
2021-03-19 08:35:00,281.48,281.55,281.47,281.55,4644.0
2021-03-19 08:30:00,281.08,281.49,281.0,281.37,1181.0
2021-03-19 08:25:00,281.4,281.49,281.1,281.1,3467.0
2021-03-19 08:20:00,281.0,281.5,281.0,281.49,2471.0
2021-03-19 08:15:00,280.65,280.65,280.65,280.65,450.0
2021-03-19 08:10:00,280.87,280.87,280.55,280.77,2558.0
2021-03-19 08:05:00,280.51,281.07,280.51,281.07,2626.0
2021-03-19 08:00:00,281.17,281.19,280.9,280.9,1513.0
2021-03-19 07:55:00,281.12,281.12,281.0,281.0,695.0
2021-03-19 07:50:00,280.98,281.0,280.98,281.0,444.0
2021-03-19 07:45:00,280.8,281.02,280.8,281.0,5156.0
2021-03-19 07:30:00,279.55,280.2,279.54,280.2,1041.0
2021-03-19 07:25:00,280.4,280.56,280.0,280.0,4661.0
