date,1. open,2. high,3. low,4. close,5. volume
2021-03-19 20:00:00,142.5,142.6,142.45,142.6,1077.0
2021-03-19 19:55:00,142.51,142.51,142.51,142.51,100.0
2021-03-19 19:45:00,142.43,142.43,142.43,142.43,405.0
2021-03-19 19:40:00,142.75,142.75,142.75,142.75,100.0
2021-03-19 19:35:00,142.5,142.5,142.5,142.5,248.0
2021-03-19 19:30:00,142.3,142.3,142.3,142.3,203.0
2021-03-19 19:25:00,142.48,142.5,142.24,142.24,1040.0
2021-03-19 19:20:00,142.37,142.37,142.31,142.31,1509.0
2021-03-19 19:10:00,142.5,142.7,142.5,142.7,588.0
2021-03-19 19:05:00,142.4,142.87,142.4,142.87,1200.0
2021-03-19 19:00:00,142.5,142.5,142.5,142.5,245.0
2021-03-19 18:50:00,142.52,142.52,142.5,142.5,308.0
2021-03-19 18:35:00,142.42,142.42,142.15,142.15,1579.0
2021-03-19 18:20:00,142.4,142.4,142.4,142.4,200.0
2021-03-19 18:10:00,142.55,142.55,142.55,142.55,150.0
2021-03-19 18:05:00,142.85,142.87,142.85,142.87,513.0
2021-03-19 18:00:00,142.63,142.65,142.63,142.65,387.0
2021-03-19 17:40:00,142.5,142.5,142.1,142.1,1047.0
2021-03-19 17:30:00,142.8,142.8,142.5,142.5,1118.0
2021-03-19 17:25:00,143.05,143.05,143.05,143.05,203.0
2021-03-19 17:20:00,142.8,142.8,142.8,142.8,106.0
2021-03-19 17:10:00,143.11,143.11,143.11,143.11,377.0
2021-03-19 16:55:00,143.11,143.11,143.11,143.11,1000.0
2021-03-19 16:50:00,142.87,142.88,142.87,142.87,1367.0
2021-03-19 16:45:00,143.02,143.29,143.02,143.03,1670.0
2021-03-19 16:35:00,143.0,143.741,143.0,143.37,83386.0
2021-03-19 16:30:00,142.51,142.51,142.51,142.51,1736.0
2021-03-19 16:25:00,143.37,143.37,142.66,142.66,671.0
2021-03-19 16:20:00,142.56,142.56,142.56,142.56,142.0
2021-03-19 16:15:00,143.32,143.33,142.16,142.16,2918.0
2021-03-19 16:10:00,143.74,143.9,143.32,143.32,43308.0
2021-03-19 16:05:00,143.74,143.74,143.35,143.74,162513.0
2021-03-19 16:00:00,143.42,143.92,143.17,143.91,343532.0
2021-03-19 15:55:00,142.49,143.41,142.16,143.41,180537.0
2021-03-19 15:50:00,142.37,142.48,142.14,142.48,68598.0
2021-03-19 15:45:00,142.265,142.5,142.01,142.395,66099.0
2021-03-19 15:40:00,142.25,142.63,142.23,142.3,53223.0
2021-03-19 15:35:00,141.9031,142.45,141.9,142.2422,64172.0
2021-03-19 15:30:00,141.38,141.94,141.26,141.9299,55597.0
2021-03-19 15:25:00,141.71,141.76,141.32,141.34,39275.0
2021-03-19 15:20:00,141.62,142.0099,141.57,141.7099,35774.0
2021-03-19 15:15:00,142.03,142.0599,141.5,141.615,45054.0
2021-03-19 15:10:00,142.54,142.6599,141.915,142.01,45322.0
2021-03-19 15:05:00,143.01,143.2088,142.4,142.54,52261.0
2021-03-19 15:00:00,142.54,143.12,142.47,143.06,73293.0
2021-03-19 14:55:00,142.42,142.7719,142.29,142.47,47387.0
2021-03-19 14:50:00,142.22,142.69,142.02,142.51,32424.0
2021-03-19 14:45:00,142.33,142.4,142.1,142.18,26854.0
2021-03-19 14:40:00,142.15,142.4,141.835,142.2975,31157.0
2021-03-19 14:35:00,141.87,142.17,141.62,142.0401,34769.0
2021-03-19 14:30:00,141.64,141.9099,141.5301,141.8699,26841.0
2021-03-19 14:25:00,141.5,141.7213,141.16,141.7213,40035.0
2021-03-19 14:20:00,142.2,142.22,141.2,141.51,51861.0
2021-03-19 14:15:00,142.02,142.35,141.6712,142.245,35574.0
2021-03-19 14:10:00,142.79,142.94,141.73,141.8874,56278.0
2021-03-19 14:05:00,142.68,143.0,142.63,142.86,36213.0
2021-03-19 14:00:00,143.38,143.38,142.5,142.6,53351.0
2021-03-19 13:55:00,143.44,143.9,143.3644,143.42,61786.0
2021-03-19 13:50:00,143.18,143.44,143.135,143.44,22801.0
2021-03-19 13:45:00,143.26,143.3,142.8901,143.0901,18833.0
2021-03-19 13:40:00,143.16,143.24,142.68,143.24,33492.0
2021-03-19 13:35:00,142.99,143.31,142.87,143.0901,23610.0
2021-03-19 13:30:00,142.5599,143.0599,142.49,142.958,30632.0
2021-03-19 13:25:00,142.83,142.87,142.3,142.54,50198.0
2021-03-19 13:20:00,142.66,142.88,142.54,142.88,27168.0
2021-03-19 13:15:00,142.54,142.67,142.47,142.6656,20346.0
2021-03-19 13:10:00,142.78,142.95,142.24,142.51,31593.0
2021-03-19 13:05:00,143.33,143.4299,142.75,142.89,27500.0
2021-03-19 13:00:00,143.145,143.57,143.09,143.395,22800.0
2021-03-19 12:55:00,143.4799,143.64,143.2,143.2,35131.0
2021-03-19 12:50:00,143.08,143.45,143.04,143.385,22471.0
2021-03-19 12:45:00,143.14,143.32,143.013,143.1,15845.0
2021-03-19 12:40:00,143.39,143.53,143.0,143.08,29987.0
2021-03-19 12:35:00,142.92,143.4999,142.92,143.33,31765.0
2021-03-19 12:30:00,143.0401,143.25,142.83,142.895,21602.0
2021-03-19 12:25:00,143.07,143.29,142.88,143.11,68570.0
2021-03-19 12:20:00,143.03,143.3,142.88,143.18,24215.0
2021-03-19 12:15:00,143.17,143.2,142.87,143.11,41900.0
2021-03-19 12:10:00,143.509,143.5799,143.15,143.244,27706.0
2021-03-19 12:05:00,143.24,143.54,142.94,143.54,32647.0
2021-03-19 12:00:00,142.939,143.44,142.82,143.3055,46554.0
2021-03-19 11:55:00,142.94,143.188,142.69,142.99,37612.0
2021-03-19 11:50:00,142.475,143.29,142.34,142.985,63904.0
2021-03-19 11:45:00,143.055,143.055,142.48,142.5,36967.0
2021-03-19 11:40:00,142.95,143.2488,142.595,143.031,32366.0
2021-03-19 11:35:00,143.0525,143.15,142.73,142.93,20188.0
2021-03-19 11:30:00,142.27,143.15,141.7033,143.023,62156.0
2021-03-19 11:25:00,143.618,143.83,142.23,142.35,154259.0
2021-03-19 11:20:00,143.15,143.77,142.87,143.438,49587.0
2021-03-19 11:15:00,142.98,143.4,142.55,143.34,55709.0
2021-03-19 11:10:00,143.65,143.9199,142.98,142.98,43897.0
2021-03-19 11:05:00,143.525,144.1799,143.4,143.82,63790.0
2021-03-19 11:00:00,143.19,143.6,142.63,143.52,55262.0
2021-03-19 10:55:00,142.52,143.6,142.315,143.0535,64007.0
2021-03-19 10:50:00,142.78,143.3899,142.4901,142.7499,91764.0
2021-03-19 10:45:00,142.485,142.82,142.16,142.79,62137.0
2021-03-19 10:40:00,141.07,142.68,141.07,142.38,86981.0
2021-03-19 10:35:00,141.26,141.6299,140.82,141.0,48020.0
2021-03-19 10:30:00,141.38,141.9,141.185,141.388,65660.0
2021-03-19 10:25:00,140.865,141.5,140.37,141.25,63167.0
2021-03-19 10:20:00,140.76,141.3899,140.4201,140.79,61638.0
2021-03-19 10:15:00,139.8,140.96,138.53,140.7699,172236.0
2021-03-19 10:10:00,141.0,141.0,139.25,139.79,229592.0
2021-03-19 10:05:00,142.94,142.94,140.8109,141.05,122296.0
2021-03-19 10:00:00,142.9939,143.98,142.5725,143.12,69083.0
2021-03-19 09:55:00,142.2033,143.83,142.195,142.95,84671.0
2021-03-19 09:50:00,141.45,142.9499,141.3,142.21,102094.0
2021-03-19 09:45:00,143.15,143.208,141.18,141.525,143649.0
2021-03-19 09:40:00,143.78,145.18,143.02,143.2,197257.0
2021-03-19 09:35:00,143.06,144.39,142.1001,143.775,363326.0
2021-03-19 09:30:00,142.51,143.24,142.51,142.77,6908.0
2021-03-19 09:25:00,142.51,142.7966,142.51,142.7966,482.0
2021-03-19 09:20:00,143.05,143.05,142.66,142.66,4506.0
2021-03-19 09:15:00,143.05,143.05,143.05,143.05,2319.0
2021-03-19 09:10:00,143.0,143.81,143.0,143.08,1247.0
2021-03-19 09:05:00,142.75,143.6,142.51,143.6,2079.0
2021-03-19 09:00:00,143.4,143.4,143.4,143.4,884.0
2021-03-19 08:55:00,143.0,143.0,143.0,143.0,550.0
2021-03-19 08:50:00,143.29,143.29,143.0,143.14,2759.0
2021-03-19 08:45:00,143.5,143.5,143.33,143.33,992.0
2021-03-19 08:40:00,143.25,143.25,143.25,143.25,195.0
2021-03-19 08:35:00,143.0,143.36,143.0,143.35,3234.0
2021-03-19 08:20:00,143.0,143.0,142.67,142.67,2615.0
2021-03-19 08:15:00,142.99,142.99,142.99,142.99,521.0
2021-03-19 08:10:00,142.51,142.51,142.51,142.51,100.0
2021-03-19 08:05:00,143.52,143.8001,142.5101,143.0,7604.0
2021-03-19 08:00:00,142.72,143.0,142.72,143.0,1952.0
2021-03-19 07:55:00,143.32,143.35,143.0,143.0,2697.0
2021-03-19 07:40:00,143.61,143.61,143.41,143.41,815.0
2021-03-19 07:30:00,143.8,143.8,143.7,143.7,1180.0
2021-03-19 07:25:00,143.6,143.79,143.6,143.79,502.0
2021-03-19 07:20:00,143.4,143.5,143.4,143.5,750.0
2021-03-19 07:15:00,143.51,143.51,143.5,143.5,1434.0
2021-03-19 07:05:00,143.52,144.1,143.52,144.1,1729.0
2021-03-19 07:00:00,143.3,143.3,143.3,143.3,359.0
2021-03-19 06:20:00,143.3,143.3,143.3,143.3,237.0
2021-03-19 06:15:00,143.7,143.72,143.7,143.7,2661.0
2021-03-19 05:55:00,143.5,143.5,143.5,143.5,200.0
2021-03-19 04:10:00,143.0,143.0,143.0,143.0,107.0
2021-03-18 20:00:00,141.5,141.67,141.5,141.67,2192.0
2021-03-18 19:55:00,141.5,141.5,141.5,141.5,810.0
2021-03-18 19:50:00,141.55,141.55,141.5,141.5,904.0
2021-03-18 19:45:00,141.51,141.9,141.5,141.9,711.0
2021-03-18 19:40:00,141.5,141.5,141.5,141.5,400.0
2021-03-18 19:35:00,141.5,141.5,141.5,141.5,213.0
2021-03-18 19:15:00,141.85,141.85,141.65,141.65,535.0
2021-03-18 19:10:00,141.85,141.85,141.85,141.85,100.0
2021-03-18 19:05:00,142.0,142.0,142.0,142.0,201.0
2021-03-18 19:00:00,141.74,141.74,141.74,141.74,363.0
2021-03-18 18:50:00,141.88,141.88,141.88,141.88,369.0
2021-03-18 18:40:00,142.0,142.0,142.0,142.0,373.0
2021-03-18 18:10:00,142.0,142.0,142.0,142.0,202.0
2021-03-18 18:00:00,142.28,142.28,142.28,142.28,148.0
2021-03-18 17:50:00,142.2,142.2,142.2,142.2,495.0
2021-03-18 17:35:00,142.48,142.48,142.48,142.48,500.0
