date,1. open,2. high,3. low,4. close,5. volume
2021-03-19 20:00:00,240.9,241.0,240.9,241.0,669.0
2021-03-19 19:45:00,240.92,240.98,240.92,240.98,419.0
2021-03-19 19:30:00,240.57,240.57,240.57,240.57,250.0
2021-03-19 19:15:00,240.5201,241.0,240.5201,240.84,1496.0
2021-03-19 19:00:00,241.0,241.0,240.99,241.0,663.0
2021-03-19 18:45:00,240.99,241.0,240.99,241.0,560.0
2021-03-19 18:00:00,240.81,240.81,240.81,240.81,502.0
2021-03-19 17:45:00,241.28,241.28,241.28,241.28,3569.0
2021-03-19 17:15:00,240.88,240.88,240.88,240.88,103.0
2021-03-19 17:00:00,241.22,241.22,240.74,240.74,2339.0
2021-03-19 16:45:00,241.0,241.28,240.72,241.19,83374.0
2021-03-19 16:30:00,240.22,240.25,240.22,240.25,1310.0
2021-03-19 16:15:00,241.28,241.28,240.01,240.73,536687.0
2021-03-19 16:00:00,241.395,242.48,240.75,241.09,1054561.0
2021-03-19 15:45:00,240.47,241.51,240.31,241.38,711575.0
2021-03-19 15:30:00,240.47,240.99,240.22,240.4558,178495.0
2021-03-19 15:15:00,241.86,241.98,240.4,240.43,137488.0
2021-03-19 15:00:00,241.22,241.99,240.75,241.92,150901.0
2021-03-19 14:45:00,240.79,242.0,240.7,241.17,165074.0
2021-03-19 14:30:00,241.57,241.58,240.63,240.78,186981.0
2021-03-19 14:15:00,241.47,241.8388,241.07,241.55,156101.0
2021-03-19 14:00:00,242.13,242.625,241.24,241.425,146634.0
2021-03-19 13:45:00,242.29,242.45,241.675,242.03,332304.0
2021-03-19 13:30:00,242.07,242.49,241.5,242.34,113622.0
2021-03-19 13:15:00,242.57,242.59,241.39,242.14,151068.0
2021-03-19 13:00:00,242.27,243.15,242.1,242.52,220914.0
2021-03-19 12:45:00,240.98,242.6,240.93,242.225,208186.0
2021-03-19 12:30:00,240.905,241.12,240.55,241.0,227074.0
2021-03-19 12:15:00,240.93,241.533,240.695,240.86,161662.0
2021-03-19 12:00:00,240.56,241.35,240.125,240.915,123195.0
2021-03-19 11:45:00,240.41,240.99,239.93,240.705,100729.0
2021-03-19 11:30:00,240.9862,241.18,238.94,240.405,192201.0
2021-03-19 11:15:00,241.25,241.7118,240.16,240.82,182800.0
2021-03-19 11:00:00,241.5,242.39,239.78,241.21,315145.0
2021-03-19 10:45:00,238.98,241.72,238.09,241.51,355114.0
2021-03-19 10:30:00,238.88,240.02,238.21,239.0,207196.0
2021-03-19 10:15:00,239.8,239.8,237.13,238.935,304968.0
2021-03-19 10:00:00,238.62,240.63,237.85,239.9227,269708.0
2021-03-19 09:45:00,239.63,241.7,237.9,238.65,1467236.0
2021-03-19 09:30:00,239.14,241.6,239.0,239.65,41185.0
2021-03-19 09:15:00,241.5,241.5,238.41,239.0,10544.0
2021-03-19 09:00:00,242.8,242.89,242.0,242.67,2514.0
2021-03-19 08:45:00,242.7,242.7,242.7,242.7,114.0
2021-03-19 08:30:00,241.794,242.89,241.794,242.0159,5999.0
2021-03-19 08:15:00,242.3673,242.37,240.6,241.75,5782.0
2021-03-19 08:00:00,242.18,242.18,242.18,242.18,200.0
2021-03-19 07:45:00,241.5,241.9,241.15,241.85,995.0
2021-03-19 07:30:00,241.54,241.54,241.5,241.5,751.0
2021-03-19 07:15:00,242.0,242.17,242.0,242.15,967.0
2021-03-19 07:00:00,241.9,241.96,241.9,241.96,490.0
2021-03-19 06:45:00,241.9,241.9,241.88,241.88,409.0
2021-03-19 06:15:00,241.76,241.76,241.6,241.6,993.0
2021-03-19 05:30:00,242.29,242.3,242.29,242.3,437.0
2021-03-19 05:15:00,241.7,241.7,241.7,241.7,218.0
2021-03-19 04:30:00,241.71,241.99,241.71,241.99,385.0
2021-03-18 20:00:00,239.99,239.99,239.02,239.89,3035.0
