date,1. open,2. high,3. low,4. close,5. volume
2021-03-19 20:00:00,119.97,120.05,119.95,120.02,44302.0
2021-03-19 19:45:00,119.98,119.98,119.95,119.96,45104.0
2021-03-19 19:30:00,119.98,120.0,119.96,119.97,15101.0
2021-03-19 19:15:00,119.98,120.0,119.96,119.99,20000.0
2021-03-19 19:00:00,119.99,120.03,119.99,119.99,31645.0
2021-03-19 18:45:00,120.0,120.0,119.97,119.99,8430.0
2021-03-19 18:30:00,119.97,119.99,119.95,119.99,320843.0
2021-03-19 18:15:00,120.03,120.03,119.97,119.97,37916.0
2021-03-19 18:00:00,120.02,120.03,119.99,120.03,25133.0
2021-03-19 17:45:00,120.03,120.04,119.99,120.02,112896.0
2021-03-19 17:30:00,120.04,120.05,120.01,120.02,23322.0
2021-03-19 17:15:00,120.01,120.05,120.0,120.05,57626.0
2021-03-19 17:00:00,120.02,120.09,119.99,120.01,61076.0
2021-03-19 16:45:00,120.02,120.05,120.0,120.02,2369827.0
2021-03-19 16:30:00,120.03,120.07,119.97,120.03,7472425.0
2021-03-19 16:15:00,119.99,120.22,119.87,120.02,16725131.0
2021-03-19 16:00:00,120.335,120.97,119.85,119.87,11862771.0
2021-03-19 15:45:00,120.09,120.34,120.02,120.3301,4617051.0
2021-03-19 15:30:00,119.92,120.11,119.91,120.085,3273098.0
2021-03-19 15:15:00,120.11,120.185,119.9,119.925,3236376.0
2021-03-19 15:00:00,120.15,120.26,119.89,120.1153,2914125.0
2021-03-19 14:45:00,120.29,120.34,120.08,120.15,2583884.0
2021-03-19 14:30:00,120.21,120.29,120.0,120.2801,3045355.0
2021-03-19 14:15:00,120.32,120.49,120.08,120.2053,2521627.0
2021-03-19 14:00:00,120.485,120.65,120.27,120.32,2328365.0
2021-03-19 13:45:00,120.61,120.68,120.39,120.486,2266826.0
2021-03-19 13:30:00,120.63,120.755,120.51,120.605,1739830.0
2021-03-19 13:15:00,120.92,120.95,120.485,120.64,2335487.0
2021-03-19 13:00:00,120.8822,121.16,120.84,120.925,2267603.0
2021-03-19 12:45:00,120.55,121.05,120.5301,120.889,2819056.0
2021-03-19 12:30:00,120.481,120.85,120.44,120.5581,2788682.0
2021-03-19 12:15:00,120.47,120.71,120.41,120.48,2855208.0
2021-03-19 12:00:00,120.3214,120.6196,120.21,120.46,2695971.0
2021-03-19 11:45:00,120.01,120.34,119.93,120.325,2208189.0
2021-03-19 11:30:00,120.2,120.45,119.86,120.0115,3630278.0
2021-03-19 11:15:00,120.5052,120.56,120.16,120.2099,3284174.0
2021-03-19 11:00:00,120.53,120.73,120.29,120.5,3822715.0
2021-03-19 10:45:00,120.1104,120.64,119.8441,120.54,5021142.0
2021-03-19 10:30:00,120.185,120.45,119.98,120.1153,4423975.0
2021-03-19 10:15:00,120.68,120.68,119.675,120.1872,7634148.0
2021-03-19 10:00:00,120.36,120.99,120.12,120.68,5610104.0
2021-03-19 09:45:00,119.9,121.43,119.73,120.365,19046286.0
2021-03-19 09:30:00,120.68,120.82,119.89,119.89,445534.0
2021-03-19 09:15:00,121.14,121.16,120.32,120.66,404021.0
2021-03-19 09:00:00,121.26,121.3,121.01,121.14,106031.0
2021-03-19 08:45:00,121.2,121.33,121.15,121.25,52732.0
2021-03-19 08:30:00,121.2,121.43,121.15,121.23,107993.0
2021-03-19 08:15:00,121.2401,121.41,121.0101,121.2,274140.0
2021-03-19 08:00:00,121.38,121.41,121.29,121.32,47987.0
2021-03-19 07:45:00,121.17,121.39,121.11,121.38,46104.0
2021-03-19 07:30:00,121.1,121.2,121.0,121.19,50677.0
2021-03-19 07:15:00,121.27,121.37,121.03,121.12,71217.0
2021-03-19 07:00:00,121.28,121.59,121.27,121.3,12070.0
2021-03-19 06:45:00,121.32,121.38,121.28,121.28,10598.0
2021-03-19 06:30:00,121.29,121.31,121.11,121.17,7823.0
2021-03-19 06:15:00,121.47,121.48,121.25,121.25,3810.0
2021-03-19 06:00:00,121.5,121.57,121.49,121.55,5528.0
2021-03-19 05:45:00,121.51,121.51,121.47,121.49,3590.0
2021-03-19 05:30:00,121.65,121.65,121.53,121.63,5792.0
2021-03-19 05:15:00,121.63,121.66,121.57,121.65,5244.0
2021-03-19 05:00:00,121.6,121.7,121.5,121.7,7450.0
2021-03-19 04:45:00,121.44,121.68,121.44,121.59,15072.0
2021-03-19 04:30:00,121.39,121.5,121.38,121.44,13371.0
2021-03-19 04:15:00,120.86,121.53,120.86,121.42,10625.0
2021-03-18 20:00:00,120.61,120.61,120.5,120.55,63944.0
2021-03-18 19:45:00,120.58,120.67,120.53,120.63,29722.0
2021-03-18 19:30:00,120.58,120.64,120.5,120.5499,36537.0
2021-03-18 19:15:00,120.65,120.65,120.55,120.56,22083.0
2021-03-18 19:00:00,120.67,120.67,120.61,120.62,36478.0
2021-03-18 18:45:00,120.75,120.79,120.6401,120.6401,22714.0
2021-03-18 18:30:00,120.85,120.87,120.72,120.75,32998.0
2021-03-18 18:15:00,120.75,120.86,120.74,120.85,74260.0
2021-03-18 18:00:00,120.67,120.73,120.5,120.72,35913.0
2021-03-18 17:45:00,120.63,120.78,120.54,120.55,51953.0
2021-03-18 17:30:00,120.6,120.78,120.6,120.61,26976.0
2021-03-18 17:15:00,120.61,120.63,120.57,120.58,41475.0
2021-03-18 17:00:00,120.63,120.69,120.5,120.63,57459.0
2021-03-18 16:45:00,120.76,120.77,120.53,120.65,368083.0
2021-03-18 16:30:00,120.77,120.8,120.53,120.76,203552.0
2021-03-18 16:15:00,120.53,121.427,120.4,120.77,1499386.0
2021-03-18 16:00:00,120.59,120.78,120.32,120.55,10498858.0
2021-03-18 15:45:00,121.04,121.08,120.535,120.5789,4710691.0
2021-03-18 15:30:00,121.04,121.07,120.65,121.055,4480118.0
2021-03-18 15:15:00,121.17,122.03,120.79,121.0499,5281188.0
2021-03-18 15:00:00,121.15,121.34,121.04,121.17,3349711.0
2021-03-18 14:45:00,121.43,121.54,121.02,121.15,4776542.0
2021-03-18 14:30:00,121.8,121.83,121.38,121.425,3981470.0
2021-03-18 14:15:00,121.96,122.03,121.7401,121.8079,2794851.0
2021-03-18 14:00:00,122.03,122.215,121.9,121.97,2600344.0
2021-03-18 13:45:00,121.9001,122.07,121.7,122.02,3011270.0
2021-03-18 13:30:00,121.77,122.04,121.71,121.9,2738215.0
2021-03-18 13:15:00,121.76,121.935,121.7,121.7719,2628692.0
2021-03-18 13:00:00,122.05,122.105,121.71,121.75,2802145.0
2021-03-18 12:45:00,122.32,122.34,121.98,122.0561,2263743.0
2021-03-18 12:30:00,122.555,122.59,122.24,122.32,2353704.0
2021-03-18 12:15:00,121.93,122.56,121.835,122.56,3269300.0
2021-03-18 12:00:00,122.07,122.13,121.77,121.93,2809233.0
2021-03-18 11:45:00,122.21,122.27,121.95,122.07,2664373.0
2021-03-18 11:30:00,122.175,122.3,121.96,122.21,3049358.0
2021-03-18 11:15:00,122.51,122.73,122.17,122.18,2935369.0
2021-03-18 11:00:00,122.36,122.61,122.105,122.51,3969414.0
2021-03-18 10:45:00,122.18,122.64,122.0099,122.37,4343341.0
2021-03-18 10:30:00,121.85,122.26,121.59,122.185,4579279.0
2021-03-18 10:15:00,122.35,122.4,121.59,121.85,6239733.0
2021-03-18 10:00:00,122.13,122.46,121.78,122.36,7056734.0
2021-03-18 09:45:00,122.88,123.18,122.05,122.1399,8590698.0
2021-03-18 09:30:00,122.86,123.1,122.7,122.85,263704.0
2021-03-18 09:15:00,122.92,123.0,122.68,122.87,238582.0
2021-03-18 09:00:00,122.9079,123.0,122.72,122.92,161877.0
2021-03-18 08:45:00,123.0,123.07,122.85,122.9158,149604.0
2021-03-18 08:30:00,122.94,123.09,122.8,123.04,149669.0
2021-03-18 08:15:00,123.8,125.071,122.68,122.94,374322.0
2021-03-18 08:00:00,122.89,123.24,122.85,123.0,106824.0
2021-03-18 07:45:00,123.38,123.43,122.69,122.9,187444.0
2021-03-18 07:30:00,123.56,123.56,123.25,123.4,84413.0
